id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
505,0.07,0.44,2.6,0.05,13.0,0.0,0.43,0.0,0.0,195.0,243.0,1.2,12.0,1.7,85.7,62.0,365.0,0.62,0.42,4.0,558.0,1.8,0.0,8.7,51.5,0.0,51.5,51.5,1.4,34.9,17.5,13.5,2.3,25.0,52.0,52.0,0.0,0.0,3.0,5.1,0.0,N/A,0.0,0.0,0.0
506,0.06,0.04,2.1,0.02,10.0,0.0,0.9,0.0,0.0,141.0,190.0,2.4,3.1,1.9,150.0,250.0,410.0,0.27,1.1,5.0,405.0,3.5,0.0,5.5,79.4,13.7,65.7,65.7,5.8,6.0,3.5,2.0,0.2,0.0,1.0,1.0,0.0,0.0,0.18,0.8,0.01,ALA,0.1,250.0,0.0
507,0.04,0.13,1.2,0.05,10.0,0.0,0.35,0.01,0.0,63.0,287.0,0.92,5.5,1.4,100.0,19.0,397.0,0.063,1.4,2.3,509.0,2.7,0.0,5.3,47.0,3.8,43.2,43.2,15.0,30.0,17.9,9.7,0.95,9.0,3.8,0.0,23.0,0.0,0.85,5.7,0.02,ALA,0.0,900.0,0.0
508,0.03,0.01,2.0,0.1,11.0,0.0,0.46,0.0,0.0,130.0,180.0,2.2,12.0,1.0,65.0,50.0,390.0,1.1,0.48,3.8,555.0,1.9,0.0,6.2,57.8,1.8,56.0,51.5,1.1,33.0,10.1,16.8,4.6,2.0,0.17,0.0,1.0,0.0,3.0,5.1,0.02,ALA,0.3,120.0,0.0
509,513.0,1.2,0.0,9.4,60.5,3.5,53.5,49.5,2.7,25.4,9.8,12.0,2.5,7.5,103.0,103.0,0.0,0.04,2.9,0.0,0.06,0.22,0.1,0.05,5.4,0.54,0.0,0.0,1.2,112.0,230.0,1.6,7.2,4.1,146.0,65.0,117.0,0.0,0.0,1.0,0.01,ALA,0.2,80.0,0.0
510,321.0,26.6,0.0,5.2,62.0,0.6,61.3,61.3,0.7,5.6,4.2,1.0,0.14,12.0,74.0,73.0,14.0,0.15,0.2,1.3,0.016,0.41,0.21,0.016,11.0,0.31,0.0,0.0,2.6,215.0,193.0,0.17,0.0,0.79,22.0,52.0,157.0,0.0,0.0,0.0,0.0,N/A,0.1,0.0,0.0
511,503.0,2.4,0.0,8.0,58.7,9.7,49.0,49.0,6.0,24.9,2.0,17.1,4.7,53.3,14.0,14.0,0.0,0.1,10.8,1.5,0.1,0.45,3.2,0.06,25.0,0.2,0.35,2.0,2.0,43.0,220.0,2.0,5.0,1.5,120.0,5.0,209.0,0.8,0.08,3.0,0.0,N/A,0.1,0.0,0.0
512,416.0,1.2,5.4,0.0,91.6,0.0,91.6,91.6,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.2,0.0,0.0,5.0,100.0,90.0,0.0,0.0,0.0,0.0,N/A,0.1,0.0,0.0
513,427.0,13.4,0.0,10.0,42.9,27.5,15.4,12.3,12.5,21.2,10.2,7.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3,1.4,2.4,1.7,19.0,0.0,0.49,0.0,0.0,333.0,133.0,15.0,0.0,12.5,28.0,300.0,90.0,0.78,0.3,7.3,0.05,ALA,1.5,10.0,0.0
514,476.0,5.2,0.0,6.2,64.0,32.0,32.0,28.9,3.3,21.0,10.3,7.7,1.8,88.0,18.0,18.0,0.0,2.2,2.3,4.0,0.12,0.08,2.2,0.07,5.0,0.0,0.49,0.0,0.0,78.0,82.0,1.3,0.0,0.7,23.0,216.0,139.0,0.17,0.2,8.4,0.0,N/A,0.0,0.0,0.0
515,469.0,5.8,0.0,6.3,63.0,50.0,13.0,9.9,4.6,20.3,9.0,8.3,2.0,41.0,0.0,0.0,0.0,0.0,0.0,4.0,0.14,0.11,2.4,0.09,13.0,0.0,0.49,0.0,0.0,92.0,88.0,3.2,0.0,0.5,23.0,285.0,170.0,0.5,0.28,7.3,0.04,ALA,1.2,15.0,0.0
516,501.0,4.3,0.0,6.8,62.6,34.9,27.8,24.7,3.1,24.1,12.2,8.9,1.6,51.0,0.0,0.0,0.0,0.0,1.1,4.0,0.08,0.11,2.7,0.08,11.0,0.0,0.17,0.0,0.0,84.0,130.0,2.1,0.0,1.0,41.0,285.0,210.0,0.36,0.24,2.4,0.0,N/A,0.0,0.0,0.0
517,482.0,1.8,0.0,7.1,69.0,44.2,24.8,22.8,3.1,19.0,9.7,5.7,2.5,65.9,0.0,0.0,0.0,0.0,0.0,4.0,0.1,0.08,2.1,0.08,8.0,0.0,0.49,2.0,0.0,118.0,90.0,2.0,0.0,0.59,25.0,212.0,110.0,0.5,0.28,7.3,0.03,ALA,1.8,5.0,0.0
518,447.0,8.8,0.0,2.9,67.7,25.6,41.2,38.0,2.9,17.7,5.9,5.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,471.0,162.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
519,382.0,4.6,0.0,0.4,95.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4.0,8.0,0.4,0.0,0.2,3.0,41.0,23.0,0.0,0.0,2.6,0.0,N/A,0.0,0.0,0.0
520,390.0,3.0,0.0,0.0,96.7,0.0,96.7,96.7,0.0,0.3,0.042,0.079,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.6,0.0,N/A,0.0,0.0,0.0
521,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.042,0.079,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.6,0.0,N/A,0.0,0.0,0.0
522,134.0,68.2,0.0,1.0,29.5,0.0,29.5,29.5,0.0,1.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.22,0.8,0.05,12.0,0.4,0.4,2.8,0.0,29.0,109.0,0.2,0.0,0.4,5.0,24.0,64.0,0.0,0.009,0.0,0.0,N/A,0.0,0.0,0.0
523,466.0,7.3,0.0,6.2,64.0,55.0,9.0,8.9,2.5,20.0,1.9,4.3,3.3,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.11,0.1,0.9,0.1,10.0,0.0,0.49,0.0,0.0,68.0,150.0,1.0,0.0,0.6,30.0,1000.0,165.0,0.5,0.28,7.3,0.02,ALA,1.0,0.0,0.0
524,28.4,92.9,0.0,0.0,7.1,0.0,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,32.0,0.0,0.0,0.6,0.0,0.09,0.12,1.2,0.13,0.03,0.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,12.0,70.0,18.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
525,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,111.0,5.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
526,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
527,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
528,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
529,42.0,89.5,0.0,0.0,10.5,0.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,N/A,0.0,5.0,0.0
530,21.6,94.6,0.0,0.0,5.4,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.001,0.01,0.0,0.0,N/A,0.0,0.0,0.0
531,0.32,99.9,0.0,0.01,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
532,17.0,94.6,0.0,0.5,1.9,0.0,1.9,1.5,2.8,0.2,0.02,0.02,0.06,0.0,1.7,0.0,0.0,0.0,0.8,0.0,0.02,0.02,0.25,0.04,0.0,0.0,0.0,0.0,44.0,13.0,11.0,0.2,1.5,0.11,8.0,2.0,82.0,0.0,0.0,0.4,0.0,N/A,0.0,5.0,0.0
533,36.4,90.9,0.0,0.0,9.1,0.0,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.06,1.0,21.0,19.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
534,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.06,1.0,21.0,19.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
535,43.6,89.2,0.0,0.0,10.9,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.03,0.0,0.01,1.0,8.0,1.0,0.009,0.03,0.1,0.0,N/A,0.0,0.0,0.0
536,0.4,99.9,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.03,0.0,0.03,1.0,7.0,4.0,0.009,0.01,0.1,0.0,N/A,0.0,0.0,0.0
537,43.2,89.3,0.0,0.0,10.8,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.03,0.0,0.01,1.0,4.0,1.0,0.018,0.011,0.1,0.0,N/A,0.0,0.0,0.0
538,0.8,99.8,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.03,0.0,0.08,1.0,6.0,0.0,0.035,0.011,0.1,0.0,N/A,0.0,0.0,0.0
539,45.6,88.6,0.0,0.0,11.4,0.0,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.06,0.0,0.0,1.0,5.0,1.0,0.013,0.015,0.0,0.0,N/A,0.0,0.0,0.0
540,42.0,89.5,0.0,0.0,10.5,0.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,0.013,0.015,0.0,0.0,N/A,0.0,0.0,0.0
541,35.2,91.2,0.0,0.0,8.8,0.0,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,4.0,0.0,0.001,0.006,0.0,0.0,N/A,0.0,0.0,0.0
542,36.8,90.8,0.0,0.0,9.2,0.0,9.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.001,0.006,0.0,0.0,N/A,0.0,0.0,0.0
543,10.6,95.2,0.0,0.5,2.4,0.0,2.4,0.0,1.3,0.6,0.2,0.0,0.3,0.0,20.0,0.0,120.0,0.0,0.1,10.0,0.058,0.034,0.3,0.01,14.0,0.0,0.42,4.8,5.0,21.0,26.0,0.4,3.0,0.2,6.0,4.3,170.0,0.3,0.05,0.1,0.0,N/A,0.0,200.0,0.0
544,396.0,13.3,0.0,10.6,60.8,10.1,50.7,44.0,3.9,11.4,7.0,3.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
545,315.0,4.3,0.0,13.5,6.7,0.0,6.7,0.0,58.2,13.1,5.2,1.1,5.1,0.0,1.0,0.0,6.0,0.0,2.7,10.0,0.07,0.18,13.0,0.14,22.0,0.0,0.23,0.0,0.0,146.0,192.0,17.0,3.3,0.71,201.0,12.0,1653.0,0.027,1.7,4.9,0.0,N/A,0.0,0.0,0.0
546,228.0,3.2,0.0,13.9,42.6,17.4,25.2,18.5,0.0,0.22,0.1,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.008,1.4,28.6,0.029,0.0,0.0,0.097,0.0,0.0,160.0,286.0,3.8,0.0,0.11,311.0,23.0,3501.0,1.2,0.069,17.3,0.0,N/A,0.0,0.0,0.0
547,12.2,96.3,0.0,0.52,0.25,0.0,0.25,0.0,2.3,0.5,0.19,0.042,0.19,0.0,0.0,0.0,0.0,0.0,0.1,0.38,0.0027,0.0069,0.5,0.0054,0.85,0.0,0.0088,0.0,0.0,5.6,7.3,0.65,0.13,0.027,7.7,0.46,63.7,0.001,0.065,0.19,0.0,N/A,0.0,0.0,0.0
548,315.0,4.3,0.0,13.5,6.7,0.0,6.7,0.0,58.2,13.1,5.2,1.1,5.1,0.0,1.0,0.0,6.0,0.0,2.7,10.0,0.07,0.18,13.0,0.14,22.0,0.0,0.23,0.0,0.0,146.0,192.0,17.0,3.3,0.71,201.0,12.0,1653.0,0.027,1.7,4.9,0.0,N/A,0.0,0.0,0.0
549,227.0,3.5,0.0,14.6,41.1,16.8,24.3,17.6,0.0,0.5,0.19,0.041,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.008,0.11,24.9,0.03,3.0,0.0,0.097,0.0,0.0,160.0,350.0,4.4,0.0,0.48,390.0,41.0,4000.0,1.8,0.059,12.6,0.0,N/A,0.0,0.0,0.0
550,220.0,9.3,0.0,19.6,3.0,0.0,3.0,0.0,55.8,2.0,0.44,0.22,0.89,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.025,0.95,0.1,0.25,5.0,0.0,1.3,0.0,0.0,302.0,314.0,17.0,11.0,3.2,184.0,14.0,1640.0,0.14,2.5,5.4,0.0,N/A,0.0,200.0,0.0
551,17.2,95.4,0.0,0.7,2.6,0.0,2.6,0.0,1.1,0.2,0.76,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.057,0.08,0.032,3.0,0.0,0.0,0.0,2.4,24.0,20.0,0.29,0.5,0.1,25.0,105.0,250.0,0.0,0.0,1.0,0.0,N/A,0.0,0.0,0.0
552,24.3,95.2,0.0,0.5,3.0,0.0,3.0,3.0,0.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.8,0.0,0.0,0.21,0.0,0.0,0.0,0.38,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.1,ALA,0.0,15.0,0.0
553,45.0,90.3,0.0,1.2,7.1,0.0,3.3,3.3,0.39,1.0,0.12,0.45,0.4,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.38,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
554,46.7,89.6,0.0,1.0,8.7,5.6,3.1,3.1,0.8,0.7,0.1,0.4,0.2,0.0,0.0,0.0,31.1,0.0,0.4,0.0,0.03,0.01,0.4,0.01,4.6,0.0,0.0,0.0,0.0,7.0,43.0,0.6,0.0,0.5,13.4,50.0,41.0,0.0,0.0,0.9,0.0,N/A,0.0,0.0,0.0
555,97.3,79.0,0.0,1.2,17.0,3.1,13.9,13.9,0.1,2.7,0.4,1.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,2.0,0.0,0.0,0.0,0.03,29.0,26.0,1.2,0.0,1.0,15.0,9.0,52.0,0.0,0.0,0.0,0.02,ALA,0.0,5.0,0.0
556,48.0,89.1,0.0,0.47,9.2,3.8,5.3,0.0,0.3,0.97,0.0,0.63,0.31,0.0,62.4,0.0,374.0,1.1,0.47,0.2,0.027,0.14,0.39,0.039,2.0,0.63,0.0,0.0,0.0,118.0,56.0,0.2,0.0,0.13,11.0,39.0,27.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
557,241.0,68.4,0.0,2.3,3.3,0.0,3.3,3.3,2.2,23.8,21.1,1.0,0.26,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.026,0.0,0.76,0.033,16.0,0.0,0.18,0.0,2.6,16.0,100.0,1.6,0.0,0.67,37.0,15.0,263.0,0.92,0.27,6.2,0.0,N/A,0.0,0.0,0.0
558,54.4,86.4,0.0,0.4,13.2,0.0,13.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,100.0,0.0,0.3,0.0,0.04,0.03,0.25,0.01,5.0,0.0,0.0,0.0,15.0,15.0,10.0,0.1,0.0,0.0,8.0,3.0,120.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
559,140.0,64.9,0.0,0.9,34.2,0.0,34.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.3,0.01,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,18.0,42.0,0.0,0.0,1.0,0.0,N/A,0.0,10.0,0.0
560,43.3,89.1,0.0,0.63,9.4,0.0,9.4,0.0,0.7,0.2,0.026,0.036,0.049,0.0,2.6,0.0,15.5,0.0,0.25,0.1,0.03,0.02,0.28,0.02,18.6,0.0,0.13,1.0,30.5,10.8,13.0,0.15,2.0,0.11,10.9,1.4,150.0,0.03,0.057,1.0,0.0,N/A,0.0,0.0,0.0
561,60.8,84.8,0.0,0.3,14.9,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
562,42.0,89.9,0.0,0.1,9.8,1.0,8.8,0.0,0.3,0.2,0.06,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.1,0.0,0.01,0.01,0.5,0.0,0.0,0.0,0.0,0.0,13.9,9.0,22.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
563,48.9,88.0,0.0,0.063,11.9,0.0,11.9,0.0,0.01,0.11,0.019,0.005,0.036,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.02,0.025,0.12,0.05,3.1,0.0,0.055,1.0,1.4,6.9,7.0,0.26,1.0,0.12,4.2,2.2,116.0,0.12,0.059,0.1,0.0,N/A,0.0,0.0,0.0
564,47.1,88.4,0.0,0.63,10.5,0.0,10.5,0.0,0.3,0.22,0.027,0.08,0.11,0.0,39.1,0.0,229.0,0.0,0.38,1.7,0.03,0.03,0.093,0.03,3.3,0.0,0.05,0.0,8.9,8.6,17.0,0.43,0.0,0.04,6.1,8.0,241.0,0.048,0.05,0.3,0.0,N/A,0.0,0.0,0.0
565,41.4,89.6,0.0,0.38,9.7,0.0,9.7,0.0,0.2,0.08,0.005,0.009,0.028,0.0,0.5,0.0,3.0,0.0,0.03,0.3,0.05,0.02,0.2,0.1,8.0,0.0,0.07,0.0,11.0,15.0,4.5,0.29,0.0,0.081,13.0,4.6,116.0,0.7,0.064,0.1,0.0,N/A,0.0,0.0,0.0
566,43.6,89.2,0.0,0.53,10.1,0.0,10.1,0.0,0.1,0.1,0.012,0.012,0.021,0.0,0.92,0.0,5.5,0.0,0.19,0.0,0.033,0.018,0.2,0.02,8.8,0.0,0.15,0.52,36.0,9.3,13.0,0.57,1.0,0.11,8.0,1.3,149.0,0.01,0.12,0.1,0.0,N/A,0.0,0.0,0.0
567,14.1,96.4,0.0,0.63,2.6,0.0,2.6,0.0,0.3,0.06,0.008,0.009,0.024,0.0,11.4,0.0,68.1,0.0,0.35,2.3,0.04,0.03,0.58,0.92,21.9,0.0,0.2,1.5,9.4,8.6,19.0,0.29,2.0,0.06,8.3,4.8,230.0,0.1,0.12,0.6,0.0,N/A,0.0,0.0,0.0
568,68.1,83.1,0.0,0.21,16.6,0.0,16.6,0.0,0.0,0.1,0.031,0.004,0.028,0.0,0.5,0.0,3.0,0.0,0.0,0.4,0.031,0.016,0.26,0.022,1.0,0.0,0.49,1.2,0.0,13.0,12.0,0.43,0.48,0.04,8.8,2.6,148.0,0.05,0.048,0.1,0.0,N/A,0.0,45.0,0.0
569,24.2,93.7,0.0,0.63,4.8,0.0,4.8,0.0,0.8,0.1,0.02,0.004,0.05,0.0,437.0,0.0,2622.0,0.0,0.56,15.5,0.092,0.055,0.4,0.2,4.0,0.0,0.23,0.0,6.0,27.0,31.0,0.46,7.0,0.18,14.0,52.0,219.0,0.13,0.046,0.6,0.0,N/A,0.0,0.0,0.0
570,52.8,87.0,0.0,0.6,12.0,0.0,12.0,0.0,0.15,0.23,0.03,0.057,0.14,0.0,3.6,0.0,21.5,0.0,0.19,1.1,0.03,0.025,0.17,0.025,2.2,0.0,0.27,0.0,4.5,10.8,145.0,0.43,0.24,0.04,7.5,5.3,191.0,0.05,0.05,0.2,0.0,N/A,0.0,0.0,0.0
